"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",20.249
"温度T2",20.194

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-09 16:20:58,11.73,0.00,20.43,1569.86,0x00000000,20.439,20.410,7145.2,0.567,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:21:28,11.73,0.00,20.43,1569.86,0x00000000,20.442,20.413,7145.2,0.525,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:21:58,11.73,0.00,20.43,1569.85,0x00000000,20.445,20.414,7145.2,0.435,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:22:28,11.73,0.00,20.43,1569.89,0x00000000,20.446,20.417,7145.1,0.523,1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:22:58,11.73,0.00,20.43,1569.85,0x00000000,20.446,20.417,7145.3,0.480,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:23:28,11.73,0.00,20.44,1569.84,0x00000000,20.449,20.420,7145.3,0.459,-0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:23:58,11.73,0.00,20.44,1569.87,0x00000000,20.451,20.420,7145.2,0.444,0.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:24:28,11.73,0.00,20.44,1569.86,0x00000000,20.453,20.421,7145.2,0.411,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:24:58,11.73,0.00,20.44,1569.88,0x00000000,20.453,20.423,7145.1,0.424,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:25:28,11.73,0.00,20.44,1569.85,0x00000000,20.455,20.426,7145.2,0.421,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:25:58,11.73,0.00,20.45,1569.88,0x00000000,20.458,20.428,7145.1,0.497,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:26:28,11.73,0.00,20.45,1569.88,0x00000000,20.458,20.429,7145.2,0.425,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:26:58,11.73,0.00,20.45,1569.87,0x00000000,20.461,20.430,7145.2,0.444,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:27:28,11.73,0.00,20.45,1569.88,0x00000000,20.464,20.432,7145.2,0.427,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:27:58,11.73,0.00,20.45,1569.90,0x00000000,20.463,20.433,7145.1,0.400,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:28:28,11.73,0.00,20.46,1569.88,0x00000000,20.468,20.437,7145.2,0.398,-0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:28:58,11.73,0.00,20.45,1569.91,0x00000000,20.466,20.436,7145.0,0.461,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:29:28,11.73,0.00,20.46,1569.90,0x00000000,20.468,20.437,7145.1,0.354,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:29:58,11.73,0.00,20.45,1569.92,0x00000000,20.466,20.438,7145.0,0.440,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:30:28,11.73,0.00,20.46,1569.91,0x00000000,20.473,20.440,7145.0,0.477,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:30:58,11.73,0.00,20.46,1569.90,0x00000000,20.472,20.441,7145.1,0.506,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:31:28,11.73,0.00,20.46,1569.90,0x00000000,20.474,20.444,7145.1,0.415,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:31:58,11.73,0.00,20.46,1569.90,0x00000000,20.477,20.445,7145.1,0.430,-0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:32:28,11.73,0.00,20.47,1569.91,0x00000000,20.477,20.447,7145.0,0.454,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:32:58,11.73,0.00,20.47,1569.92,0x00000000,20.479,20.448,7145.0,0.454,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:33:28,11.73,0.00,20.47,1569.92,0x00000000,20.480,20.449,7145.0,0.455,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:33:58,11.73,0.00,20.47,1569.90,0x00000000,20.481,20.448,7145.1,0.452,-0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:34:28,11.73,0.00,20.47,1569.87,0x00000000,20.483,20.452,7145.2,0.442,-1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:34:58,11.73,0.00,20.47,1569.93,0x00000000,20.484,20.451,7145.0,0.493,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:35:28,11.73,0.00,20.47,1569.93,0x00000000,20.484,20.453,7145.0,0.401,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:35:58,11.73,0.00,20.47,1569.97,0x00000000,20.485,20.456,7144.8,0.464,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:36:28,11.73,0.00,20.48,1569.92,0x00000000,20.493,20.456,7145.0,0.349,-0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:36:58,11.73,0.00,20.48,1569.95,0x00000000,20.490,20.457,7144.9,0.499,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:37:28,11.73,0.00,20.48,1569.92,0x00000000,20.492,20.459,7145.0,0.576,-0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:37:58,11.73,0.00,20.48,1569.92,0x00000000,20.490,20.460,7145.0,0.414,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:38:28,11.73,0.00,20.48,1569.95,0x00000000,20.494,20.462,7144.9,0.419,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:38:58,11.73,0.00,20.48,1569.99,0x00000000,20.495,20.462,7144.7,0.434,1.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:39:28,11.73,0.00,20.48,1569.94,0x00000000,20.493,20.463,7145.0,0.391,-0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:39:58,11.73,0.00,20.49,1569.97,0x00000000,20.498,20.466,7144.8,0.411,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:40:28,11.73,0.00,20.48,1569.97,0x00000000,20.495,20.464,7144.8,0.415,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:40:58,11.73,0.00,20.49,1569.99,0x00000000,20.500,20.470,7144.7,0.451,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:41:28,11.73,0.00,20.49,1569.98,0x00000000,20.503,20.470,7144.8,0.480,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:41:58,11.73,0.00,20.49,1569.92,0x00000000,20.502,20.471,7145.0,0.441,-1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:42:28,11.73,0.00,20.49,1569.98,0x00000000,20.505,20.473,7144.8,0.437,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:42:58,11.73,0.00,20.50,1569.97,0x00000000,20.507,20.474,7144.8,0.361,-0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:43:28,11.73,0.00,20.49,1570.01,0x00000000,20.504,20.474,7144.7,0.496,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:43:58,11.73,0.00,20.50,1570.01,0x00000000,20.507,20.475,7144.7,0.522,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:44:28,11.73,0.00,20.50,1570.02,0x00000000,20.511,20.481,7144.6,0.425,1.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:44:58,11.73,0.00,20.50,1569.94,0x00000000,20.510,20.480,7144.9,0.429,-1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:45:28,11.73,0.00,20.50,1570.02,0x00000000,20.512,20.479,7144.6,0.438,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:45:58,11.73,0.00,20.50,1570.05,0x00000000,20.513,20.481,7144.5,0.407,1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:46:28,11.73,0.00,20.50,1570.02,0x00000000,20.513,20.480,7144.6,0.406,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:46:58,11.73,0.00,20.50,1570.02,0x00000000,20.513,20.483,7144.7,0.481,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:47:28,11.73,0.00,20.50,1570.06,0x00000000,20.515,20.485,7144.5,0.466,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:47:58,11.73,0.00,20.51,1570.00,0x00000000,20.519,20.487,7144.7,0.373,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:48:28,11.73,0.00,20.51,1570.05,0x00000000,20.519,20.486,7144.5,0.426,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:48:58,11.73,0.00,20.51,1569.98,0x00000000,20.519,20.488,7144.8,0.449,-0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:49:28,11.73,0.00,20.51,1570.03,0x00000000,20.520,20.488,7144.6,0.500,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:49:58,11.73,0.00,20.51,1570.01,0x00000000,20.522,20.488,7144.7,0.436,-0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:50:28,11.73,0.00,20.51,1570.05,0x00000000,20.521,20.488,7144.5,0.459,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:50:58,11.73,0.00,20.51,1570.06,0x00000000,20.522,20.490,7144.5,0.432,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:51:28,11.73,0.00,20.51,1570.02,0x00000000,20.524,20.492,7144.6,0.381,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:51:58,11.73,0.00,20.51,1570.03,0x00000000,20.526,20.495,7144.6,0.378,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:52:28,11.73,0.00,20.51,1570.03,0x00000000,20.527,20.494,7144.6,0.461,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:52:58,11.73,0.00,20.52,1570.02,0x00000000,20.528,20.495,7144.6,0.508,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:53:28,11.73,0.00,20.52,1570.02,0x00000000,20.527,20.496,7144.7,0.422,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:53:58,11.73,0.00,20.52,1570.03,0x00000000,20.528,20.496,7144.6,0.486,-0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:54:28,11.73,0.00,20.52,1570.05,0x00000000,20.529,20.496,7144.5,0.396,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:54:58,11.73,0.00,20.52,1570.06,0x00000000,20.531,20.500,7144.5,0.447,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:55:28,11.73,0.00,20.52,1570.01,0x00000000,20.533,20.501,7144.7,0.492,-0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:55:58,11.73,0.00,20.52,1570.07,0x00000000,20.533,20.501,7144.5,0.493,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:56:28,11.73,0.00,20.52,1570.06,0x00000000,20.533,20.502,7144.5,0.477,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:56:58,11.73,0.00,20.52,1570.04,0x00000000,20.533,20.504,7144.6,0.473,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:57:28,11.73,0.00,20.52,1570.05,0x00000000,20.535,20.507,7144.6,0.435,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:57:58,11.73,0.00,20.52,1570.03,0x00000000,20.536,20.506,7144.6,0.472,-0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:58:28,11.73,0.00,20.52,1570.07,0x00000000,20.535,20.506,7144.5,0.440,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:58:58,11.73,0.00,20.53,1570.06,0x00000000,20.541,20.509,7144.5,0.492,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:59:28,11.73,0.00,20.53,1570.05,0x00000000,20.540,20.509,7144.5,0.458,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 16:59:58,11.73,0.00,20.53,1570.11,0x00000000,20.540,20.507,7144.3,0.345,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:00:28,11.73,0.00,20.53,1570.09,0x00000000,20.541,20.510,7144.4,0.408,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:00:58,11.73,0.00,20.53,1570.08,0x00000000,20.540,20.509,7144.4,0.545,0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:01:28,11.73,0.00,20.53,1570.07,0x00000000,20.543,20.515,7144.5,0.429,-0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:01:58,11.73,0.00,20.53,1570.09,0x00000000,20.543,20.512,7144.4,0.483,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:02:28,11.73,0.00,20.53,1570.08,0x00000000,20.545,20.515,7144.4,0.463,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:02:58,11.73,0.00,20.53,1570.08,0x00000000,20.546,20.514,7144.4,0.451,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:03:28,11.73,0.00,20.53,1570.10,0x00000000,20.546,20.515,7144.4,0.429,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:03:58,11.73,0.00,20.54,1570.09,0x00000000,20.549,20.518,7144.4,0.461,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:04:28,11.73,0.00,20.54,1570.13,0x00000000,20.547,20.516,7144.2,0.520,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:04:58,11.73,0.00,20.54,1570.11,0x00000000,20.549,20.516,7144.3,0.380,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:05:28,11.73,0.00,20.54,1570.07,0x00000000,20.549,20.518,7144.5,0.435,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:05:58,11.73,0.00,20.54,1570.08,0x00000000,20.550,20.520,7144.4,0.478,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:06:28,11.73,0.00,20.54,1570.11,0x00000000,20.553,20.521,7144.3,0.501,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:06:58,11.73,0.00,20.54,1570.10,0x00000000,20.553,20.522,7144.4,0.478,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:07:28,11.73,0.00,20.54,1570.10,0x00000000,20.552,20.521,7144.4,0.494,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:07:58,11.73,0.00,20.54,1570.08,0x00000000,20.555,20.524,7144.4,0.405,-0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:08:28,11.73,0.00,20.54,1570.09,0x00000000,20.554,20.523,7144.4,0.368,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:08:58,11.73,0.00,20.54,1570.09,0x00000000,20.554,20.525,7144.4,0.489,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:09:28,11.73,0.00,20.55,1570.09,0x00000000,20.558,20.527,7144.4,0.335,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:09:58,11.73,0.00,20.54,1570.14,0x00000000,20.556,20.527,7144.2,0.518,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:10:28,11.73,0.00,20.55,1570.08,0x00000000,20.559,20.528,7144.4,0.492,-0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:10:58,11.73,0.00,20.55,1570.14,0x00000000,20.558,20.528,7144.2,0.389,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:11:28,11.73,0.00,20.55,1570.14,0x00000000,20.559,20.527,7144.2,0.456,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:11:58,11.73,0.00,20.55,1570.09,0x00000000,20.560,20.529,7144.4,0.535,-0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:12:28,11.73,0.00,20.55,1570.09,0x00000000,20.561,20.531,7144.4,0.413,-0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:12:58,11.73,0.00,20.55,1570.14,0x00000000,20.561,20.529,7144.2,0.361,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:13:28,11.73,0.00,20.55,1570.14,0x00000000,20.564,20.533,7144.2,0.550,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:13:58,11.73,0.00,20.55,1570.11,0x00000000,20.564,20.532,7144.3,0.476,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:14:28,11.73,0.00,20.55,1570.13,0x00000000,20.564,20.532,7144.3,0.461,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:14:58,11.73,0.00,20.55,1570.11,0x00000000,20.566,20.533,7144.3,0.406,-0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:15:28,11.73,0.00,20.55,1570.16,0x00000000,20.566,20.535,7144.1,0.461,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:15:58,11.73,0.00,20.56,1570.14,0x00000000,20.567,20.533,7144.2,0.564,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:16:28,11.73,0.00,20.55,1570.12,0x00000000,20.567,20.536,7144.3,0.506,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:16:58,11.73,0.00,20.56,1570.16,0x00000000,20.568,20.532,7144.1,0.446,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:17:28,11.73,0.00,20.56,1570.12,0x00000000,20.568,20.538,7144.3,0.469,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:17:58,11.73,0.00,20.56,1570.17,0x00000000,20.571,20.537,7144.1,0.484,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-09 17:18:28,11.73,0.00,20.56,1570.14,0x00000000,20.570,20.539,7144.2,0.431,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
